change,key,key_method,field,old_value,new_value,old_row,new_row,office
removed,N65236-23-RFPREQ-LSUBP00056-0044,pid,,LIPTM00480 - Naval Tactical Command Support System - NTCSS MFOM University Laptops - NASA SEWP (C),,585,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0050,pid,,"LIPTM00480 - NAVAL-MAINTENANCE, REPAIR AND OVERHAUL - N-MRO VE3 Site Upgrade- NASA SEWP (C)",,587,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0054,pid,,LIPTM00107 - Naval Tactical Command Support System - NeoLoad Support Renewal - NASA SEWP (C),,483,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0055,pid,,LIPTM00107 - Naval Tactical Command Support System - Zephyr Support Renewal - NASA SEWP (C),,588,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0063,pid,,LIPTM00480 - Naval Tactical Command Support System - Spares Cisco Switches - CISCO ESI BPA - SEWP (C),,485,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0064,pid,,LIPTM00480 - Naval Tactical Command Support System - NTCSS Spares Hardware Requirements - NASA SEWP (C),,486,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0066,pid,,LIPTM00106 - MAINTENANCE FIGURE OF MERIT - MFOM Machine Cert Support Rn - NASA SEWP (C),,589,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0067,pid,,"LIPTM00480 - NAVAL-MAINTENANCE, REPAIR AND OVERHAUL (N-MRO)  - VE3 Site Upgrade Cisco Switches - CISCO ESI BPA - SEWP (C",,487,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0069,pid,,LIPTM00480 - Naval Tactical Command Support System - NTCSS FAME Laptop Suite - NASA SEWP (C),,488,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0074,pid,,LIPTM00107 - Naval Tactical Command Support System - Stunnel Support - NASA SEWP (C),,591,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0076,pid,,LIPTM00107 - Naval Tactical Command Support System - Atlassian Support Renewal - Atlassian ESI SEWP (C),,492,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0077,pid,,LIPTM00107 - Naval Tactical Command Support System - ALM and UFT Support Renewal - Micro Focus Government Solutions ESI ,,592,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0078,pid,,LIPTM00107 - Naval Tactical Command Support System - Embarcadero Software Support - NASA SEWP (C),,593,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0079,pid,,LIPTM00107 - Naval Tactical Command Support System - Hardware Support Renewal - NASA SEWP (C),,493,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0080,pid,,LIPTM00480 - Naval Tactical Command Support System - NTCSS Reflections X Support Renewal - MICRO FOCUS GOVERNMENT SOLUTI,,594,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0081,pid,,LIPTM00106 - MAINTENANCE FIGURE OF MERIT - MFOM SAP Secure Product Support - SAP PUBLIC SERVICES ESI BPA (C),,494,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0082,pid,,LIPTM00106 - MAINTENANCE FIGURE OF MERIT - MFOM Software Support Renewal - NASA SEWP (C),,596,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0083,pid,,LIPTM00106 - MAINTENANCE FIGURE OF MERIT - MFOM Quest Toad Support Renewal - NASA SEWP (C),,495,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00056-0084,pid,,"LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Laptops, Servers, and Monitors - NASA SEWP (C)",,496,,LSUBP00056
removed,N65236-23-RFPREQ-LSUBP00057-0001,pid,,Fleet Installation & Response Division Project and Financial Management Support,,654,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0085,pid,,"LIPTM00257, Surface Modernization Unit Level, SEWP (C)",,541,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0086,pid,,"LIPTM00257, Surface Modernization Unit Level IPT, CVN 75 6TV upgrade - SEWP",,525,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0089,pid,,4983 - NEW TASK ORDER / LATE ADDS & USS WASP INSTALLS LIPTM00426 (C),,447,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0094,pid,,"LIPTM00251- Fleet Support Office IPT - USS Abraham Lincoln, CVN-72 and USS Ronald Reagan, CVN-76 VIDS Repair Support _NE",,446,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0103,pid,,"LIPTM00257_FIO IPT_USS Essex, LHD-2– Video Information Display System (VIDS) 3.0 Upgrade_Chugach_SAC_8009",,444,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0104,pid,,18590 - FOE MOD PPR LIPTM00257,,445,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0105,pid,,4968 - NEW TASK ORDER USS GEORGE H W BUSH INSTALLS (C),,448,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0106,pid,,4984 - NEW TASK ORDER USS GEORGE H W BUSH (CVN 77) OCF INSTALLS (C),,449,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0113,pid,,4995 - ACF MULTI-HULL INSTALLS LIPTM00257 (C),,450,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0114,pid,,4986 - USS MOUNT WHITNEY (LCC 20) INSTALLS (C),,451,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0119,pid,,5001 - NMT SICILY NEW TASK ORDER LIPTM00256L (C),,452,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0125,pid,,"18658 - FOE PPR INSTALL OF AEGIS ASHORE C4I & C31 SYS REDZIKOWO, POLAND & DEVESELU, ROMANIA (C)",,453,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0127,pid,,18659 - FOE MOD PAX RIVER MD,,443,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0142,pid,,LIPTM00257_SURFACE MODS IPT_USS HARRY S. TRUMAN (CVN-75) 6TV Upgrade Support_SAC_8009,,442,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0167,pid,,"LIPTM00426, FIO FSO C4I SMR REPAIR, Chugach Dept SAC, Base + 4 OYs",,12,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0169,pid,,5007 - USS ROOSEVELT (DDG-80) INSTALLATIONS LIPTM00257 - GIC - 1 year POP (C),,454,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0174,pid,,18799 - FOE RFPREQ LIPTM00426,,441,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0189,pid,,5008 - NEW TASK ORDER USS FORT LAUDERDALE LIPTM00426 (C),,455,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0216,pid,,18795 - CORN MOD LIPTM00256L,,440,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00057-0224,pid,,5013 - NEW TASK ORDER USS AAMDS POLAND (HN 2) LIPTM00257 (C),,456,,LSUBP00057
removed,N65236-23-RFPREQ-LSUBP00063-0003,pid,,LIPTM00397-CANES ENG AND CANES TNSS/SeaPort TO (Base +4OYs) (C),,75,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0004,pid,,LIPTM00444-CANES TACTICAL NETWORKS (TACNET) TECHNICAL AND PRODUCTION SUPPORT/SeaPort TO (Base +4OYS) (C),,74,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0012,pid,,LIPTM00397 - Canes Eng IPT- N6523622D8006/NEW TO MBASII,,86,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0039,pid,,"LIPTM00285 NAVALC2, GCCS-M SAPNS2 SYBASE SW RNWL, ESI (C)",,88,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0040,pid,,"LIPTM00285 NAVALC2, GCCS-M & MTC2 POSTGRES SW RNWL, SEWP (C)",,89,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0041,pid,,"LIPTM00444, TACNET DEP IPT, CANES TOOLS, SEWP (C)",,127,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0049,pid,,"LIPTM00444, TACNET Dep IPT, CANES POWER STRIPS, SEWP (C)",,366,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0053,pid,,"LIPTM00118, TACTICAL NETWORK SOFTWARE SUPPORT, HAIVISION SUPPORT RENEWAL, SEWP (C)",,95,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0067,pid,,"LIPTM00285 NAVALC2, MTC2 REAL TIME INNOVATIONS (RTI) SW RNWL, SEWP (C)",,99,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00063-0075,pid,,"LIPTM00118, TACTICAL NETWORK SOFTWARE SUPPORT, MICRO FOCUS NETIQ, ESI-BPA (C)",,105,,LSUBP00063
removed,N65236-23-RFPREQ-LSUBP00064-0005,pid,,LIPTM00454 -MCBOSS - PUPPET - SEWP (C),,141,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0006,pid,,LIPTM00454 -MCBOSS - SPLUNK SOFTWARE RENEWAL - BPA ESI (C),,143,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0007,pid,,LIPTM00454 Application DevSecOps Service Modernization (C),,139,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0009,pid,,LIPTM00454 -MCBOSS - FORTIFY/WEBINSPECT RENEWAL- BPA ESI (C),,151,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0010,pid,,LIPTM00454 -MCBOSS - JFROG ARTIFACTORY PRO X RENEWAL - SEWP (C),,583,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0011,pid,,LIPTM00454 -MCBOSS - GITLAB RENEWAL - SEWP (C),,146,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0012,pid,,LIPTM00454 - MCBOSS - GRAFANA RENEWAL - SEWP (C),,147,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0013,pid,,LIPTM00454 - MCBOSS - F5 RENEWAL - SEWP (C),,148,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0014,pid,,LIPTM00454 - MCBOSS - THREADFIX RENEWAL - SEWP (C),,149,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0044,pid,,FY24 USMC MCBOSS Cloud Consumption,,145,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00064-0058,pid,,LIPTM00454 -MCBOSS - PIVOTAL(TANZU) - VMWARE - DONELA,,152,,LSUBP00064
removed,N65236-23-RFPREQ-LSUBP00066-0015,pid,,"LIPTM00464, Data Center and Cloud Hosting Services, FY23 COMMVAULT LICENSE RENEWAL, SEWP (C)",,480,,LSUBP00066
removed,N65236-23-RFPREQ-LSUBP00066-0017,pid,,"LIPTM00464, DC2HS, FY23 ANSIBLE AUTOMATION RENEWAL, SEWP (C)",,490,,LSUBP00066
removed,N65236-23-RFPREQ-LSUBP00066-0018,pid,,"LIPTM00464, DC2HS, FY23 KION (CLOUDTAMER) RENEWAL, SEWP (C)",,491,,LSUBP00066
removed,N65236-23-RFPREQ-LSUBP00066-0019,pid,,LIPTM00464 - DC2HS Cloud Brokerage - AWS BPA Order,,601,,LSUBP00066
removed,N65236-23-RFPREQ-LSUBP00066-0021,pid,,"LIPTM00464, Data Center and Cloud Hosting Services, FY23 PULSE S/W, SEWP (C)",,597,,LSUBP00066
removed,N65236-23-RFPREQ-LSUBP00077-0002,pid,,"LIPTM00458, C4I Acquisition Engineering Integration Service Center, Solidworks software, DoD ESI BPA",,303,,LSUBP00077
removed,N65236-23-RFPREQ-LSUBP00080-0001,pid,,"LIPTM00461_Electromagnetic Environmental Effects (E3), Test, Evaluation, and Range Services  12 Months",,468,,LSUBP00080
removed,N65236-23-RFPREQ-LSUBP00080-0005,pid,,"LIPTM00461, 5.9 Service Center, Computer equipment, SEWP (C)",,354,,LSUBP00080
removed,N65236-23-RFPREQ-LSUBP00080-0009,pid,,PID4262023-2 (C),,438,,LSUBP00080
removed,N65236-23-RFPREQ-LSUBP00083-0001,pid,,"LIPTM00467, 83200 Facilities, Furniture and Chairs Inventory, GSA (C)",,106,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0013,pid,,"Bundle 4- 3440 North Side Exterior Repairs (250k), 3450 Demo (150K)- $400K",,113,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0029,pid,,"Bundle 3- 3113 Lab 4  Electrical (58K), New STEM Bldg (25H), 3148 Fire Sup and Alarm (125K), 1602 Vehicle Vent (150k)- $",,114,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0032,pid,,Facilities Support Services (C),,602,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0033,pid,,"LIPTM00467, 8.0, Facilities, V53 Turnkey Solution, GSA (C)",,603,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0039,pid,,"LIPTM00467, 83200 Facilities, B12 Furniture, GSA (C)",,111,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0041,pid,,"LIPTM00467, 83200 Facilities, Quantico Furniture, GSA (C)",,112,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0042,pid,,"LIPTM00467, 83200 Facilities, Cafeteria Furniture, GSA (C)",,312,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0047,pid,,"LIPTM00467, 83300 Security, IPS Containers, GSA (C)",,315,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0049,pid,,"LSUBP00083, Facilities Cable Plant (C)",,321,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0052,pid,,"LIPTM00467, 83200 Facilities, B3112 Lab 03 Techbench Furniture, GSA (C)",,334,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00083-0055,pid,,"LIPTM00467, 83300 Security, Badge printers, GSA (C)",,341,,LSUBP00083
removed,N65236-23-RFPREQ-LSUBP00087-0008,pid,,LIPTM00460 RDT&E IPT - SOLARWINDS ANNUAL RENEWAL - NASA SEWP (C),,123,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0010,pid,,FY23 RDT&E Splunk Annual Renewal (C),,311,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0018,pid,,"LIPTM00386, CIO, S2IPT, DWBIS, Quest software, SEWP (C)",,314,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0019,pid,,"LIPTM00386, Command Software Services (S2IPT), Archibus (base + options) software, SEWP (C)",,465,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0021,pid,,Telephony Operations Support,,466,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0022,pid,,"LIPTM00460, RDT&E, New Task Order on NITAAC to VION",,467,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0024,pid,,"LIPTM00386, CIO, S2IPT, ESSO, SecureAuth software, SEWP (C)",,342,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0025,pid,,LIPTM00460 FY23 RDT&E  CISCO Catalyst 9300 ESI (C),,343,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0027,pid,,LIPTM00460 Telephony Palo Alto Annual Renewal ESI BPA (SEWP) (C),,345,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00087-0028,pid,,LIPTM00460 FY23 RDT&E  Docker Business GSA (C),,350,,LSUBP00087
removed,N65236-23-RFPREQ-LSUBP00093-0010,pid,,"LIPTM00252, PBLO, ELECTRONIC COMPONENTS, SEWP (C)",,107,,LSUBP00093
removed,N65236-23-RFPREQ-LSUBP00093-0012,pid,,LIPTM00252-BASED LOGISTICS-ORGANIC/SSEE INC F SPARES/SEWP (C),,110,,LSUBP00093
removed,N65236-23-RFPREQ-LSUBP00093-0023,pid,,"LIPTM00252, BASED LOGISTICS-ORGANIC (PBLO), MATERIALS, SEWP (C)",,337,,LSUBP00093
removed,N65236-23-RFPREQ-LSUBP00093-0024,pid,,"LIPTM00252, BASED LOGISTICS-ORGANIC (PBLO), MATERIALS, SEWP (C)",,338,,LSUBP00093
removed,N65236-23-RFPREQ-LSUBP00093-0025,pid,,"LIPTM00252, BASED LOGISTICS-ORGANIC (PBLO), RACKS SAP",,305,,LSUBP00093
removed,N65236-23-RFPREQ-LSUBP00093-0026,pid,,LIPTM00252/Performance Based Logistics - Organic (PBLO)/Ships Signal Exploitation Equipment Increment (SSEE INC E)/Panas,,340,,LSUBP00093
removed,N65236-23-RFPREQ-LSUBP00093-0028,pid,,LIPTM00252-BASED LOGISTICS-ORGANIC (PBLO)-SWRI Antennas/SEWP (C),,346,,LSUBP00093
removed,N65236-23-RFPREQ-Pf007NERP-0069,pid,,NEBS (C),,155,,Pf007NERP
removed,N65236-24-RFPREQ-LSUBP00001-0001,pid,,LIPTM00001_SWR System Support_SAC_Follow-On (CIR 22-027),,474,,LSUBP00001
added,N65236-24-RFPREQ-LSUBP00001-0053,pid,,,LIPTM00002_Polar Capital Project Services_ATC MAC (C),,830,LSUBP00001
added,N65236-24-RFPREQ-LSUBP00004-0065,pid,,,LIPTM00502 - Advanced Technology Development (ATD) Integrated Product Team (IPT) Engineering Support (C),,840,LSUBP00004
added,N65236-24-RFPREQ-LSUBP00004-0152,pid,,,"LIPTM00164, SOIS, JTWS AIR, SeaPort (C)",,833,LSUBP00004
added,N65236-24-RFPREQ-LSUBP00004-0153,pid,,,"LIPTM00164, SOIS, Maritime Combatant Craft, Seaport (C)",,834,LSUBP00004
removed,N65236-24-RFPREQ-LSUBP00006-0002,pid,,C4I FMS-LIPTM00214_Multiple Countries- Engineering and Project Management Support-Seaport NXGEN-Base plus 4 option years,,11,,LSUBP00006
added,N65236-24-RFPREQ-LSUBP00006-0003,pid,,,LIPTM00241 - USCG — Information Technology and Network Based Engineering (Seaport NxGEN TO Base + 4 OYS) (C),,195,LSUBP00006
added,N65236-24-RFPREQ-LSUBP00006-0058,pid,,,LIPTM00241 USCG IPT L-3 NEW TASK ORDER (SUSTAINMENT) - L3 NICHE SAC - N6523624D1014,,831,LSUBP00006
added,N65236-24-RFPREQ-LSUBP00006-0098,pid,,,TACMOBILE SYSTEMS LOGISTICS ACQUISITIONS SUPPORT (CMS Task Order) Base +OY (C),,197,LSUBP00006
removed,N65236-24-RFPREQ-LSUBP00007-0002,pid,,"VTT IPT Systems Engineering, Integration, & Limited Production (C)",,276,,LSUBP00007
added,N65236-24-RFPREQ-LSUBP00007-0127,pid,,,Modification to Contract # N6523624F0392,,55,LSUBP00007
added,N65236-24-RFPREQ-LSUBP00009-0033,pid,,,"LIPTM00478, Cyber Security Service Provider Support II, Seaport (C)",,193,LSUBP00009
added,N65236-24-RFPREQ-LSUBP00009-0087,pid,,,Clinical Infrastructure Modernization Program Lifecycle Environment (CIMPLE) - SeaPort (C),,812,LSUBP00009
added,N65236-24-RFPREQ-LSUBP00009-0270,pid,,,"Cybersecurity Policy, Governance, Training, and Cyberlog Support (PPA N65236-24-RFPREQ-LSUBP00009-0270)",,799,LSUBP00009
removed,N65236-24-RFPREQ-LSUBP00010-0001,pid,,IT SUPPORT SERVICES (ITSS) - SeaPort (C),,34,,LSUBP00010
added,N65236-24-RFPREQ-LSUBP00010-0102,pid,,,"LIPTM00333, ESCA IPT, US Navy Integrated Electronic Security System (IESS) Sustainment MAC (C)",,818,LSUBP00010
removed,N65236-24-RFPREQ-LSUBP00016-0001,pid,,"LIPTM00304, Position, Navigation, & Timing (PNT) Engineering IPT- NAVSEA, SMITH, LCR, 7IA-100-0005-3 - PHASE 3;  SEWP (C",,256,,LSUBP00016
added,N65236-24-RFPREQ-LSUBP00016-0028,pid,,,"LIPTM00448-PNT ISEA IPT-MARITIME POSITION, NAVIGATION AND TIMING (PNT) SYSTEMS IN-SERVICE ENGINEERING AND TECHNICAL SUPP",,201,LSUBP00016
added,N65236-24-RFPREQ-LSUBP00016-0059,pid,,,"LIPTM00415-Radio Comms IPT: OA-9277A COUPLER, PWR SUPPLY PROCUREMENT-NEW LC NICHE SAC (PPA LSUBP00016-0059)",,191,LSUBP00016
added,N65236-24-RFPREQ-LSUBP00016-0069,pid,,,"LIPTM00415-Radio Comms IPT, New Niche Contract for Antenna Tilt Group (ATG) repair (PPA LSUBP00016-0069)",,181,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00016-0120,pid,,"LIPTM00304-AN/WSN-9 DHYSL INSTALLATION, AN/WSN-9 DHYSL SYS ENG FOR SCN VIRGINIA CLASS SUB, SPEED SENSOR UPGRADE, AN/WSN-",,241,,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00016-0121,pid,,LIPTM00448-FMS JAPAN AND AUSTRALIA AN/WSN-7 GEN ENG AND TECH FC-22 Upgrade& ISEA LTS for DDG-17x Ships (Atago &  Kongo) ,,242,,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00016-0122,pid,,LIPTM00304-AN/WSN-12 INERTIAL NAVIGATION SYSTEM PRODUCTION AND SUPPORT-DeGroff0002-(WR Systems-NEW),,243,,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00016-0123,pid,,LIPTM00448-FMS KOREA CB-ISEA SUPPORT FOR GPNTS CASE # KS-P-LQI & NAVSSI CASE # KS-P-GRY-Nwachukwu0009-(WR Systems-NEW),,244,,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00016-0124,pid,,LIPTM00448-NAVIGATION SYSTEMS FLEET SERVICES TECHNICAL SUPPORT-Nwachukwu0010-(WR Systems-NEW) (utilzing TDL process),,245,,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00016-0125,pid,,LIPTM00304-CVN/LHA/LPD/FFG SCN-Lambert0011-(WR Systems-NEW),,246,,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00016-0126,pid,,LIPTM00448-DDG CLASS SCN NAVIGATION SYSTEMS SUPPORT-Lambert0013-(WR Systems-NEW),,247,,LSUBP00016
added,N65236-24-RFPREQ-LSUBP00016-0130,pid,,,"LIPTM00304-ENGINEERING, New Task Order Award under contract N6523620D8024-KrisLambert0019-(WR Systems-NEW TO)",,196,LSUBP00016
added,N65236-24-RFPREQ-LSUBP00016-0139,pid,,,"LIPTM00448-ISEA, New Construction Navigation SYS Support-New Task Order Award under contract N6523620D8024-KrisLambert00",,836,LSUBP00016
added,N65236-24-RFPREQ-LSUBP00016-0162,pid,,,"LIPTM00304-PNT ENG IPT: PNT Systems S&T, Cyber Security, and SW IV&V Sppt (New TO, Seaport NxG, SBSA) (C)",,838,LSUBP00016
removed,N65236-24-RFPREQ-LSUBP00021-0001,pid,,"LIPTM00337, Ex ISR, PM Fires Acquisition Support follow-on (C)",,273,,LSUBP00021
removed,N65236-24-RFPREQ-LSUBP00021-0010,pid,,TCIO -- USMC Identity Operations Services - SeaPort TO (C),,278,,LSUBP00021
added,N65236-24-RFPREQ-LSUBP00021-0339,pid,,,"Unmanned Aircraft Systems Intelligence, Surveillance and Reconnaissance (UASISR) FoS Sustainment SeaPort (C)",,811,LSUBP00021
added,N65236-24-RFPREQ-LSUBP00021-0344,pid,,,"LIPTM00337, Ex ISR Sust, C4ISR Sustainment Follow on SeaPort (C)",,794,LSUBP00021
added,N65236-24-RFPREQ-LSUBP00022-0217,pid,,,Electromagnetic Maneuver Warfare (EMW) (Formerly ICADS) Engineering and Technical Support - Seaport NxGEN New TO (60 mon,,825,LSUBP00022
added,N65236-24-RFPREQ-LSUBP00023-0102,pid,,,"LIPTM00183, INIS IPT, NEW Seaport - SBSA (C)",,814,LSUBP00023
added,N65236-24-RFPREQ-LSUBP00034-0031,pid,,,LIPTM00119-INTERIOR COMMS (IC) IPT- New (internal) Large Service Contract (8A ANC sole source Akima) (PPA N65236-24-RFPR,,192,LSUBP00034
added,N65236-24-RFPREQ-LSUBP00034-0176,pid,,,"LIPTM00119 - Ready Room IAVA, VCR Cyber and CVN-74 SBS Logistic Support",,821,LSUBP00034
added,N65236-24-RFPREQ-LSUBP00034-0185,pid,,,LIPTM00119-INTERIOR COMMS (IC) IPT- LC NICHE SAC - 8A ANC -  AIT Contract (substitute to GIC)(PPA N65236-24-RFPREQ-LSUBP,,813,LSUBP00034
added,N65236-24-RFPREQ-LSUBP00035-0190,pid,,,"LIPTM00328 - CWITT & SWFTS IPT - AMENTUM 2YR TASK ORDER - N6523624D8014 - SUBMARINE C5I TEST AND EVALUATION, ENGINEERING",,819,LSUBP00035
removed,N65236-24-RFPREQ-LSUBP00049-0002,pid,,"LIPTM00303, DARPA IPT, SEAPORT NEW TASK ORDER, JANUS PROGRAM SUPPORT (C)",,437,,LSUBP00049
added,N65236-24-RFPREQ-LSUBP00049-0003,pid,,,LIPTM00319 General Seaport for S&T (C),,822,LSUBP00049
added,N65236-24-RFPREQ-LSUBP00049-0248,pid,,,LIPTM00319 GTRI Antenna-Contract (PPA LSUBP00049-0248),,839,LSUBP00049
added,N65236-24-RFPREQ-LSUBP00049-0282,pid,,,"Modification-Novation, Contract N0017819D8070/N6523623F3020 DCA",,826,LSUBP00049
added,N65236-24-RFPREQ-LSUBP00064-0032,pid,,,"LIPTM00417_Cyber Engineering, Operations, & Security Support_ENI IPT_New Order_SeaPort (C)",,832,LSUBP00064
added,N65236-24-RFPREQ-LSUBP00064-0132,pid,,,LIPTM00454_CLOUD TRANSITION AND MODERNIZATION TECHNICAL SUPPORT _E2IS IPT_New Task Order_SeaPort-NxG (C),,798,LSUBP00064
added,N65236-24-RFPREQ-LSUBP00077-0002,pid,,,LIPTM00458-Corporate Production Supply Contract (PPA N65236-24-RFPREQ LSUBP00077-0002) (C),,198,LBUSP00028
added,N65236-24-RFPREQ-LSUBP00077-0009,pid,,,LIPTM00458 - CAEI Support Services (PPA N65236-24-RFPREQ-LSUBP00077-0009),,817,LSUBP00077
added,N65236-24-RFPREQ-LSUBP00083-0026,pid,,,Bundle 15- Order #N6523623D1002,,820,LSUBP00083
added,N65236-24-RFPREQ-LSUBP00083-0029,pid,,,JOC Bundle 16 -  Lab 239 Expansion,,800,LSUBP00083
removed,N65236-24-RFPREQ-LSUBP00093-0001,pid,,NAVWAR_NIWC_Family of Systems Performance Based Logistics and Acquisition Logistics Support (C),,464,,LSUBP00093
added,N65236-25-RFPREQ-LBUSP00023-0052,pid,,,LIPTM00463 - FLEET READINESS DIRECTORATE INSTALLATION OFFICE (FIO) SERVICE CENTER- VSE FLUKE HW Procurement-SEWP (C),,448,LBUSP00023
added,N65236-25-RFPREQ-LBUSP00025-0007,pid,,,"LSUBP00025, ExW System Production and Kitting Contract (C)",,676,LBUSP00025
added,N65236-25-RFPREQ-LBUSP00026-0014,pid,,,"LBUSP00026, Shore C2ISR Dept., 8A ANC LC NICHE SAC, PM/FM/BA",,638,LBUSP00026
added,N65236-25-RFPREQ-LBUSP00030-0013,pid,,,"LBUSP00030, EEO AMERICAN SIGN LANGUAGE SUPPORT, GSA (C)",,760,LBUSP00030
added,N65236-25-RFPREQ-LBUSP00030-0026,pid,,,"LBUSP00030, CORPORATE OPERATIONS, COMMAND STRATEGY & ANALYTICS SUPPORT, MBAS",,41,LBUSP00030
added,N65236-25-RFPREQ-LBUSP00030-0028,pid,,,"LBUSP00030, CORPORATE OPERATIONS, MOD 2 PWS, CEILING, INCREMENTAL FUNDING CHANGES, COFS",,484,LBUSP00030
added,N65236-25-RFPREQ-LBUSP00033-0009,pid,,,"LIPTM00386, S2 IPT, NIWC Atlantic Software Services Support, SeaPort (C)",,616,LBUSP00033
